epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,73E+12;2024-09-28T15.31.45.099;0.000;-0.055;0.061;1.007;-51.280;11.341;-123.963
1,73E+12;2024-09-28T15.31.45.109;0.010;-0.097;0.076;0.995;-50.854;7.439;-124.634
1,73E+12;2024-09-28T15.31.45.119;0.020;-0.113;0.087;0.971;-51.098;-9.085;-125.610
1,73E+12;2024-09-28T15.31.45.129;0.030;-0.093;0.082;0.957;-50.915;-29.512;-127.683
1,73E+12;2024-09-28T15.31.45.139;0.040;-0.061;0.067;0.944;-49.756;-43.354;-131.220
1,73E+12;2024-09-28T15.31.45.149;0.050;0.011;0.056;0.939;-47.927;-46.524;-136.707
1,73E+12;2024-09-28T15.31.45.159;0.060;0.120;0.073;0.954;-45.244;-35.793;-143.841
1,73E+12;2024-09-28T15.31.45.169;0.070;0.218;0.113;0.975;-41.951;-14.329;-151.585
1,73E+12;2024-09-28T15.31.45.179;0.080;0.261;0.141;0.984;-38.537;10.244;-158.110
1,73E+12;2024-09-28T15.31.45.189;0.090;0.244;0.153;0.976;-35.427;29.390;-162.378
1,73E+12;2024-09-28T15.31.45.199;0.100;0.190;0.156;0.948;-33.720;37.439;-164.939
1,73E+12;2024-09-28T15.31.45.209;0.110;0.123;0.147;0.919;-33.476;33.720;-165.549
1,73E+12;2024-09-28T15.31.45.219;0.120;0.055;0.126;0.889;-33.537;19.085;-163.963
1,73E+12;2024-09-28T15.31.45.229;0.130;0.015;0.115;0.864;-33.415;-2.805;-162.195
1,73E+12;2024-09-28T15.31.45.239;0.140;-0.006;0.102;0.852;-32.622;-23.293;-162.317
1,73E+12;2024-09-28T15.31.45.249;0.150;0.031;0.088;0.828;-34.939;-34.573;-165.854
1,73E+12;2024-09-28T15.31.45.259;0.160;0.189;0.101;0.799;-40.122;-27.256;-174.085
1,73E+12;2024-09-28T15.31.45.269;0.170;0.373;0.105;0.789;-44.268;3.537;-185.000
1,73E+12;2024-09-28T15.31.45.279;0.180;0.471;0.104;0.826;-45.854;47.012;-193.171
1,73E+12;2024-09-28T15.31.45.289;0.190;0.488;0.125;0.915;-41.585;84.512;-197.683
1,73E+12;2024-09-28T15.31.45.299;0.200;0.427;0.153;0.985;-30.732;100.915;-197.744
1,73E+12;2024-09-28T15.31.45.309;0.210;0.282;0.141;1.018;-16.280;89.878;-193.598
1,73E+12;2024-09-28T15.31.45.319;0.220;0.108;0.117;1.004;-3.780;50.427;-186.524
1,73E+12;2024-09-28T15.31.45.329;0.230;-0.006;0.140;0.975;2.195;-3.902;-178.232
1,73E+12;2024-09-28T15.31.45.339;0.240;0.035;0.172;0.952;3.049;-54.024;-169.268
1,73E+12;2024-09-28T15.31.45.349;0.250;0.195;0.197;0.949;-0.122;-81.037;-163.354
1,73E+12;2024-09-28T15.31.45.359;0.260;0.391;0.221;0.975;-6.098;-74.817;-162.988
1,73E+12;2024-09-28T15.31.45.369;0.270;0.599;0.237;1.038;-12.805;-41.463;-163.476
1,73E+12;2024-09-28T15.31.45.379;0.280;0.751;0.256;1.092;-16.341;1.220;-163.963
1,73E+12;2024-09-28T15.31.45.389;0.290;0.725;0.241;1.112;-17.439;36.220;-164.573
1,73E+12;2024-09-28T15.31.45.399;0.300;0.579;0.193;1.085;-17.805;45.793;-160.122
1,73E+12;2024-09-28T15.31.45.409;0.310;0.417;0.157;1.049;-17.866;27.256;-150.915
1,73E+12;2024-09-28T15.31.45.419;0.320;0.309;0.143;1.027;-17.866;-6.280;-140.732
1,73E+12;2024-09-28T15.31.45.429;0.330;0.314;0.129;1.007;-18.171;-39.695;-128.780
1,73E+12;2024-09-28T15.31.45.439;0.340;0.390;0.120;0.998;-18.049;-62.561;-116.402
1,73E+12;2024-09-28T15.31.45.449;0.350;0.445;0.125;0.994;-18.232;-69.573;-106.037
1,73E+12;2024-09-28T15.31.45.459;0.360;0.527;0.126;0.976;-19.878;-60.732;-96.220
1,73E+12;2024-09-28T15.31.45.469;0.370;0.649;0.123;0.965;-21.829;-39.878;-89.695
1,73E+12;2024-09-28T15.31.45.479;0.380;0.694;0.106;0.973;-23.171;-16.037;-86.707
1,73E+12;2024-09-28T15.31.45.489;0.390;0.649;0.081;0.965;-22.927;-1.707;-82.988
1,73E+12;2024-09-28T15.31.45.499;0.400;0.569;0.068;0.968;-22.134;-0.976;-78.841
1,73E+12;2024-09-28T15.31.45.509;0.410;0.508;0.072;0.973;-21.951;-7.195;-75.366
1,73E+12;2024-09-28T15.31.45.519;0.420;0.509;0.073;0.958;-22.012;-13.354;-71.220
1,73E+12;2024-09-28T15.31.45.529;0.430;0.525;0.064;0.938;-22.073;-16.037;-64.817
1,73E+12;2024-09-28T15.31.45.539;0.440;0.514;0.049;0.919;-21.829;-16.951;-57.500
1,73E+12;2024-09-28T15.31.45.549;0.450;0.504;0.030;0.903;-21.341;-16.524;-50.610
1,73E+12;2024-09-28T15.31.45.559;0.460;0.502;0.012;0.893;-20.244;-14.085;-44.085
1,73E+12;2024-09-28T15.31.45.569;0.470;0.508;0.001;0.895;-17.927;-11.463;-38.537
1,73E+12;2024-09-28T15.31.45.579;0.480;0.507;-0.002;0.897;-14.451;-9.634;-35.549
1,73E+12;2024-09-28T15.31.45.589;0.490;0.491;-0.002;0.891;-11.280;-8.171;-34.024
1,73E+12;2024-09-28T15.31.45.599;0.500;0.477;0.004;0.884;-8.902;-6.402;-31.463
1,73E+12;2024-09-28T15.31.45.609;0.510;0.476;0.003;0.879;-7.500;-4.085;-27.805
1,73E+12;2024-09-28T15.31.45.619;0.520;0.481;-0.007;0.873;-6.585;-1.341;-24.207
1,73E+12;2024-09-28T15.31.45.629;0.530;0.483;-0.008;0.875;-5.488;1.159;-20.915
1,73E+12;2024-09-28T15.31.45.639;0.540;0.458;-0.014;0.882;-4.146;0.793;-16.524
1,73E+12;2024-09-28T15.31.45.649;0.550;0.431;-0.020;0.886;-2.866;-2.561;-12.378
1,73E+12;2024-09-28T15.31.45.659;0.560;0.420;-0.016;0.892;-1.829;-5.488;-9.451
1,73E+12;2024-09-28T15.31.45.669;0.570;0.436;-0.019;0.896;-0.854;-4.634;-6.890
1,73E+12;2024-09-28T15.31.45.679;0.580;0.462;-0.025;0.903;0.244;-0.427;-5.000
1,73E+12;2024-09-28T15.31.45.689;0.590;0.470;-0.022;0.910;2.134;4.146;-3.720
1,73E+12;2024-09-28T15.31.45.699;0.600;0.462;-0.017;0.916;3.902;6.159;-1.585
1,73E+12;2024-09-28T15.31.45.709;0.610;0.455;-0.016;0.918;4.939;6.768;1.037
1,73E+12;2024-09-28T15.31.45.719;0.620;0.461;-0.011;0.930;5.732;7.927;3.780
1,73E+12;2024-09-28T15.31.45.729;0.630;0.473;-0.001;0.943;7.073;8.841;7.622
1,73E+12;2024-09-28T15.31.45.739;0.640;0.466;0.004;0.941;7.988;7.073;12.378
1,73E+12;2024-09-28T15.31.45.749;0.650;0.454;0.004;0.938;8.476;3.110;16.890
1,73E+12;2024-09-28T15.31.45.759;0.660;0.468;0.007;0.945;8.963;-0.915;21.037
1,73E+12;2024-09-28T15.31.45.769;0.670;0.498;0.009;0.955;9.695;-3.415;24.634
1,73E+12;2024-09-28T15.31.45.779;0.680;0.526;0.013;0.967;10.305;-4.573;28.476
1,73E+12;2024-09-28T15.31.45.789;0.690;0.553;0.021;0.981;10.671;-5.793;32.561
1,73E+12;2024-09-28T15.31.45.799;0.700;0.578;0.028;0.982;10.854;-5.915;36.890
1,73E+12;2024-09-28T15.31.45.809;0.710;0.611;0.029;0.968;10.671;-3.659;42.378
1,73E+12;2024-09-28T15.31.45.819;0.720;0.640;0.031;0.948;9.878;0.549;49.573
