epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,73E+12;2024-09-28T15.02.59.420;0.000;0.289;0.193;1.297;-310.793;-167.073;48.232
1,73E+12;2024-09-28T15.02.59.430;0.010;0.391;0.113;1.208;-311.280;-165.915;50.061
1,73E+12;2024-09-28T15.02.59.440;0.020;0.536;0.051;1.120;-309.207;-152.744;56.707
1,73E+12;2024-09-28T15.02.59.450;0.030;0.648;0.011;1.081;-302.744;-121.341;63.902
1,73E+12;2024-09-28T15.02.59.460;0.040;0.691;-0.012;1.069;-292.805;-80.793;71.402
1,73E+12;2024-09-28T15.02.59.470;0.050;0.684;-0.026;1.018;-283.232;-44.329;80.122
1,73E+12;2024-09-28T15.02.59.480;0.060;0.634;-0.017;0.913;-278.354;-22.927;87.805
1,73E+12;2024-09-28T15.02.59.490;0.070;0.514;-0.018;0.762;-280.000;-19.634;96.037
1,73E+12;2024-09-28T15.02.59.500;0.080;0.397;-0.038;0.605;-287.683;-31.829;104.085
1,73E+12;2024-09-28T15.02.59.510;0.090;0.364;-0.080;0.505;-295.671;-49.390;108.293
1,73E+12;2024-09-28T15.02.59.520;0.100;0.372;-0.143;0.482;-299.207;-60.366;109.756
1,73E+12;2024-09-28T15.02.59.530;0.110;0.386;-0.198;0.487;-295.061;-61.280;111.829
1,73E+12;2024-09-28T15.02.59.540;0.120;0.402;-0.250;0.445;-283.841;-54.329;111.829
1,73E+12;2024-09-28T15.02.59.550;0.130;0.408;-0.288;0.381;-271.220;-37.256;108.598
1,73E+12;2024-09-28T15.02.59.560;0.140;0.399;-0.327;0.277;-258.841;-15.183;106.890
1,73E+12;2024-09-28T15.02.59.570;0.150;0.366;-0.356;0.162;-250.671;5.915;107.012
1,73E+12;2024-09-28T15.02.59.580;0.160;0.293;-0.381;0.002;-249.512;24.939;106.951
1,73E+12;2024-09-28T15.02.59.590;0.170;0.243;-0.409;-0.143;-250.854;39.756;109.878
1,73E+12;2024-09-28T15.02.59.600;0.180;0.272;-0.459;-0.187;-245.244;47.866;108.902
1,73E+12;2024-09-28T15.02.59.610;0.190;0.298;-0.544;-0.147;-227.195;50.976;95.793
1,73E+12;2024-09-28T15.02.59.620;0.200;0.248;-0.634;-0.091;-198.110;46.646;77.805
1,73E+12;2024-09-28T15.02.59.630;0.210;0.116;-0.697;-0.080;-161.159;35.061;64.695
1,73E+12;2024-09-28T15.02.59.640;0.220;-0.002;-0.731;-0.114;-124.939;22.988;58.902
1,73E+12;2024-09-28T15.02.59.650;0.230;-0.018;-0.737;-0.179;-96.037;22.683;57.439
1,73E+12;2024-09-28T15.02.59.660;0.240;0.065;-0.723;-0.248;-74.085;29.085;53.720
1,73E+12;2024-09-28T15.02.59.670;0.250;0.129;-0.702;-0.307;-58.780;35.854;46.768
1,73E+12;2024-09-28T15.02.59.680;0.260;0.094;-0.705;-0.321;-46.463;40.488;40.061
1,73E+12;2024-09-28T15.02.59.690;0.270;0.067;-0.720;-0.310;-32.866;39.634;32.378
1,73E+12;2024-09-28T15.02.59.700;0.280;0.063;-0.737;-0.297;-18.110;34.939;22.805
1,73E+12;2024-09-28T15.02.59.710;0.290;0.028;-0.756;-0.290;-2.073;27.561;12.805
1,73E+12;2024-09-28T15.02.59.720;0.300;-0.006;-0.775;-0.283;16.159;18.049;4.451
1,73E+12;2024-09-28T15.02.59.730;0.310;-0.028;-0.794;-0.268;36.280;7.073;-3.841
1,73E+12;2024-09-28T15.02.59.740;0.320;-0.042;-0.804;-0.249;57.317;-4.573;-12.073
1,73E+12;2024-09-28T15.02.59.750;0.330;-0.056;-0.805;-0.234;77.744;-16.707;-19.207
