epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,73E+12;2024-09-28T17.49.08.627;0.000;0.401;0.344;1.092;-8.537;-5.244;4.085
1,73E+12;2024-09-28T17.49.08.637;0.010;0.373;0.343;1.055;-9.268;-6.098;4.146
1,73E+12;2024-09-28T17.49.08.647;0.020;0.336;0.338;1.022;-11.402;-8.659;5.488
1,73E+12;2024-09-28T17.49.08.657;0.030;0.327;0.335;1.015;-14.573;-8.415;6.280
1,73E+12;2024-09-28T17.49.08.667;0.040;0.335;0.340;1.022;-17.378;-4.573;6.402
1,73E+12;2024-09-28T17.49.08.677;0.050;0.360;0.343;1.021;-19.817;-1.220;6.280
1,73E+12;2024-09-28T17.49.08.687;0.060;0.375;0.336;1.007;-21.037;-1.159;6.768
1,73E+12;2024-09-28T17.49.08.697;0.070;0.365;0.322;0.983;-20.854;-4.207;6.768
1,73E+12;2024-09-28T17.49.08.707;0.080;0.343;0.306;0.956;-20.061;-8.049;6.220
1,73E+12;2024-09-28T17.49.08.717;0.090;0.314;0.292;0.934;-19.146;-9.756;5.976
1,73E+12;2024-09-28T17.49.08.727;0.100;0.305;0.283;0.913;-18.780;-8.293;6.098
1,73E+12;2024-09-28T17.49.08.737;0.110;0.305;0.281;0.897;-18.415;-4.695;5.183
1,73E+12;2024-09-28T17.49.08.747;0.120;0.321;0.289;0.899;-17.744;-1.646;3.841
1,73E+12;2024-09-28T17.49.08.757;0.130;0.347;0.301;0.914;-16.951;-1.220;2.927
1,73E+12;2024-09-28T17.49.08.767;0.140;0.347;0.313;0.933;-16.707;-2.561;2.683
1,73E+12;2024-09-28T17.49.08.777;0.150;0.335;0.318;0.939;-17.744;-4.817;3.598
1,73E+12;2024-09-28T17.49.08.787;0.160;0.327;0.321;0.940;-19.939;-6.585;5.793
1,73E+12;2024-09-28T17.49.08.797;0.170;0.319;0.328;0.937;-22.500;-8.232;7.500
1,73E+12;2024-09-28T17.49.08.807;0.180;0.316;0.331;0.933;-24.085;-12.378;7.012
1,73E+12;2024-09-28T17.49.08.817;0.190;0.322;0.331;0.950;-23.232;-20.610;4.756
1,73E+12;2024-09-28T17.49.08.827;0.200;0.337;0.342;0.999;-20.122;-33.049;1.951
1,73E+12;2024-09-28T17.49.08.837;0.210;0.338;0.360;1.083;-18.476;-45.732;-1.098
1,73E+12;2024-09-28T17.49.08.847;0.220;0.324;0.384;1.176;-21.341;-54.024;-2.073
1,73E+12;2024-09-28T17.49.08.857;0.230;0.332;0.405;1.251;-28.841;-56.646;1.280
